# Frozen replay corpus — issue #806. DO NOT REGENERATE.
#
# A redacted 48 h slice of the operator's live usage store, [2026-07-24T00:00Z,
# 2026-07-26T00:00Z), covering the two worst days of the Jul-2026 fleet drain.
# Frozen INPUT, not a regenerated golden: there is no emitter to re-run.
#
# Refreshing this against a live store does not UPDATE the gate, it DESTROYS it,
# three ways at once. The window moves off capacity-replay-oracle.tsv, so the
# cross-surface differential silently compares two unrelated 48 h. The frozen
# figures in src/usage_stats.rs must then be rebaselined to whatever the aggregator
# says that day, which converts a gate into a tautology — the exact shape of
# blindness issue #806 exists to end. And a fresh cut carries the operator's real
# email addresses back into a committed file. If the aggregator legitimately
# changes, move the FIGURES in the test and leave these bytes alone.
#
# REDACTION (total, and lossless for every metric computed over it): the store's
# `acct` holds real email addresses, so each is mapped to a stable `a1`..`a6`
# handle; `provider` is dropped (single-valued `claude` throughout); and every
# instant is stored as a signed offset from CORPUS_START. `acct` is only ever a
# BTreeMap grouping key, so the mapping preserves every algorithmic input.
#
# Columns, tab-separated:
#   ts_off  acct  session  weekly  session_reset_off  weekly_reset_off
# A reset column is EMPTY when the store carried no reset for that dimension.
# Reset offsets routinely exceed the window — a weekly reset lands days out — and
# the format signs them so a reset already in the past can be expressed, though
# this particular slice happens to carry none. The two reset columns are
# load-bearing: the capacity-holds census is RESET-anchored, so a corpus without
# them would replay the cadence-anchored pathology the metric exists to avoid
# rather than the metric.
58924	a2	0.19	0.95	67200	388800
59021	a2	0.2	0.95	67200	388800
59111	a2	0.2	0.96	67200	388800
59216	a2	0.2	0.96	67200	388800
59310	a2	0.2	0.96	67200	388800
59419	a2	0.2	0.96	67200	388800
59465	a6	0.0	0.97	66599	377999
59523	a2	0.2	0.96	67200	388800
59823	a2	0.21	0.96	67200	388800
59930	a2	0.21	0.96	67199	388799
60008	a2	0.21	0.96	67199	388799
60097	a2	0.21	0.96	67199	388799
60181	a2	0.21	0.96	67199	388799
60288	a2	0.21	0.96	67199	388799
60395	a2	0.21	0.96	67199	388799
60492	a2	0.21	0.96	67199	388799
60764	a2	0.21	0.96	67199	388799
60854	a2	0.21	0.96	67199	388799
60953	a2	0.21	0.96	67199	388799
60999	a3	0.0	1.0		129600
61056	a2	0.21	0.96	67199	388799
61098	a4	0.0	0.97	78600	352800
61145	a2	0.21	0.96	67199	388799
61268	a2	0.21	0.96	67199	388799
61339	a2	0.21	0.96	67199	388799
61616	a2	0.21	0.96	67199	388799
61664	a1	0.0	0.97		424799
61714	a2	0.21	0.96	67199	388799
61762	a5	0.01	0.97	62999	259199
61813	a2	0.21	0.96	67199	388799
61925	a2	0.21	0.96	67199	388799
62028	a2	0.21	0.96	67199	388799
62100	a2	0.21	0.96	67199	388799
62188	a2	0.21	0.96	67199	388799
62485	a2	0.21	0.96	67199	388799
62584	a2	0.21	0.96	67199	388799
62668	a2	0.21	0.96	67199	388799
62742	a2	0.21	0.96	67199	388799
62849	a2	0.21	0.96	67199	388799
62960	a2	0.21	0.96	67199	388799
63059	a2	0.21	0.96	67199	388799
63141	a2	0.21	0.96	67199	388799
63251	a2	0.21	0.96	67199	388799
63281	a6	0.0	0.97	66600	378000
63528	a2	0.21	0.96	67199	388799
63629	a2	0.21	0.96	67200	388800
63708	a2	0.21	0.96	67200	388800
63796	a2	0.21	0.96	67200	388800
63886	a2	0.21	0.96	67200	388800
64013	a2	0.21	0.96	67199	388799
64103	a2	0.21	0.96	67199	388799
64223	a2	0.22	0.96	67200	388800
64543	a2	0.22	0.96	67200	388800
64655	a2	0.22	0.96	67200	388800
64764	a2	0.22	0.96	67200	388800
64850	a2	0.22	0.96	67201	388801
64901	a3	0.0	1.0		129600
64935	a2	0.22	0.96	67200	388800
64977	a4	0.0	0.97	78599	352799
65030	a2	0.22	0.96	67200	388800
65154	a2	0.22	0.96	67200	388800
65246	a2	0.22	0.96	67200	388800
65342	a2	0.22	0.96	67200	388800
65441	a2	0.22	0.96	67200	388800
65585	a1	0.0	0.97		424799
65698	a5	0.0	0.97		259200
65740	a2	0.22	0.96	67200	388800
65833	a2	0.22	0.96	67200	388800
65936	a2	0.22	0.96	67200	388800
66023	a2	0.22	0.96	67200	388800
66106	a2	0.22	0.96	67200	388800
66199	a2	0.22	0.96	67200	388800
66291	a2	0.22	0.96	67200	388800
66555	a2	0.22	0.96	67200	388800
66643	a2	0.22	0.96	67200	388800
66749	a2	0.22	0.96	67200	388800
66861	a2	0.22	0.96	67200	388800
66956	a2	0.22	0.96	67200	388800
67047	a2	0.22	0.96	67200	388800
67170	a6	0.0	0.97		378000
67321	a2	0.0	0.96	85200	388799
67424	a2	0.0	0.96	85200	388799
67524	a2	0.01	0.96	85200	388799
67635	a2	0.01	0.96	85200	388800
67735	a2	0.01	0.96	85200	388799
67836	a2	0.01	0.96	85200	388799
67953	a2	0.03	0.96	85200	388799
68030	a2	0.03	0.96	85200	388799
68328	a2	0.04	0.97	85200	388800
68432	a2	0.04	0.97	85200	388800
68529	a2	0.06	0.97	85200	388800
68618	a2	0.07	0.97	85200	388799
68730	a2	0.1	0.98	85200	388799
68769	a3	0.0	1.0		129600
68830	a2	0.11	0.98	85200	388799
68872	a4	0.0	0.97	78599	352799
68935	a2	0.14	0.99	85200	388799
69191	a2	0.16	0.99	85200	388799
69286	a2	0.17	0.99	85200	388799
69372	a2	0.17	0.99	85200	388799
69404	a1	0.0	0.97		424800
69456	a2	0.17	0.99	85200	388799
69510	a5	0.0	0.97		259200
69557	a2	0.18	0.99	85201	388800
69799	a2	0.18	0.99	85200	388800
69920	a2	0.18	0.99	85200	388800
70011	a2	0.18	0.99	85200	388800
70103	a2	0.18	0.99	85200	388800
70210	a2	0.18	0.99	85200	388800
70312	a2	0.18	0.99	85200	388800
70424	a2	0.18	0.99	85200	388800
70540	a2	0.18	0.99	85200	388800
70787	a2	0.18	0.99	85200	388800
70874	a2	0.18	0.99	85200	388800
70953	a2	0.18	0.99	85200	388800
71023	a6	0.0	0.97		378000
71066	a2	0.18	0.99	85200	388800
71182	a2	0.18	0.99	85200	388800
71293	a2	0.18	0.99	85200	388800
71572	a2	0.18	0.99	85200	388800
71663	a2	0.18	0.99	85200	388800
71778	a2	0.18	0.99	85200	388800
71885	a2	0.18	0.99	85200	388800
71974	a2	0.18	0.99	85200	388800
72061	a2	0.18	0.99	85200	388800
72168	a2	0.18	0.99	85200	388800
72268	a2	0.18	0.99	85200	388800
72362	a2	0.18	0.99	85200	388800
72606	a3	0.0	1.0		129600
72650	a2	0.18	0.99	85200	388799
72711	a4	0.0	0.97	78600	352800
72747	a2	0.18	0.99	85200	388799
72833	a2	0.18	0.99	85200	388799
72946	a2	0.18	0.99	85200	388799
73042	a2	0.18	0.99	85200	388799
73151	a2	0.18	0.99	85200	388799
73250	a2	0.18	0.99	85199	388799
73317	a1	0.0	0.97		424799
73371	a2	0.18	0.99	85199	388799
73400	a5	0.0	0.97	88200	259200
73444	a2	0.18	0.99	85199	388799
73769	a2	0.18	0.99	85199	388799
73879	a2	0.18	0.99	85199	388799
73988	a2	0.18	0.99	85199	388799
74090	a2	0.18	0.99	85199	388799
74187	a2	0.18	0.99	85199	388799
74276	a2	0.18	0.99	85199	388799
74362	a2	0.18	0.99	85199	388799
74466	a2	0.18	0.99	85199	388799
74572	a2	0.18	0.99	85199	388799
74698	a2	0.18	0.99	85199	388799
74806	a2	0.18	0.99	85199	388799
74902	a2	0.18	0.99	85199	388799
75053	a6	0.0	0.97	91800	378000
75117	a2	0.18	0.99	85199	388799
75215	a2	0.18	0.99	85199	388799
75322	a2	0.18	0.99	85199	388799
75449	a2	0.18	0.99	85199	388799
75568	a2	0.18	0.99	85199	388799
75673	a2	0.18	0.99	85199	388799
75784	a2	0.18	0.99	85199	388799
75858	a2	0.19	1.0	85199	388800
75962	a2	0.19	1.0	85199	388800
76100	a2	0.19	1.0	85199	388799
76204	a2	0.19	1.0	85199	388799
76256	a3	0.0	1.0		129600
76359	a4	0.0	0.97	78599	352799
76495	a2	0.19	1.0	85199	388799
76599	a2	0.19	1.0	85199	388799
76702	a2	0.19	1.0	85199	388799
76799	a2	0.19	1.0	85199	388799
76919	a2	0.19	1.0	85199	388799
76968	a1	0.0	0.97	93000	424800
77013	a2	0.19	1.0	85199	388799
77071	a5	0.0	0.97	88199	259199
77109	a2	0.19	1.0	85199	388799
77193	a2	0.19	1.0	85199	388799
77380	a2	0.19	1.0	85199	388800
77503	a2	0.19	1.0	85199	388800
77603	a2	0.19	1.0	85200	388800
77689	a2	0.19	1.0	85200	388800
77804	a2	0.19	1.0	85200	388800
77914	a2	0.19	1.0	85199	388799
78007	a2	0.19	1.0	85199	388800
78088	a2	0.19	1.0	85199	388800
78192	a2	0.19	1.0	85199	388800
78303	a2	0.19	1.0	85199	388800
78428	a2	0.19	1.0	85199	388800
78530	a2	0.19	1.0	85199	388800
78633	a2	0.19	1.0	85199	388799
78685	a6	0.0	0.97	91800	378000
78730	a2	0.19	1.0	85199	388800
78826	a2	0.19	1.0	85199	388800
78925	a2	0.19	1.0	85199	388800
79041	a2	0.2	1.0	85199	388800
79147	a2	0.2	1.0	85199	388800
79264	a2	0.2	1.0	85199	388800
79356	a2	0.2	1.0	85199	388799
79456	a2	0.2	1.0	85199	388799
79543	a2	0.2	1.0	85199	388799
79642	a2	0.2	1.0	85199	388799
79739	a2	0.2	1.0	85199	388799
79841	a2	0.2	1.0	85199	388799
79972	a2	0.2	1.0	85199	388799
80066	a2	0.2	1.0	85199	388799
80168	a2	0.2	1.0	85199	388799
80261	a2	0.2	1.0	85199	388799
80309	a3	0.0	1.0		129600
80369	a2	0.2	1.0	85199	388799
80417	a4	0.0	0.97		352799
80477	a2	0.2	1.0	85199	388799
80583	a2	0.2	1.0	85199	388799
80664	a2	0.2	1.0	85199	388799
80758	a2	0.2	1.0	85199	388799
80861	a2	0.2	1.0	85199	388799
80933	a2	0.2	1.0	85199	388799
81003	a1	0.0	0.97	92999	424799
81038	a2	0.2	1.0	85199	388799
81091	a5	0.0	0.97	88199	259199
81147	a2	0.2	1.0	85199	388799
81263	a2	0.2	1.0	85199	388799
81387	a2	0.2	1.0	85199	388799
81477	a2	0.2	1.0	85199	388799
81586	a2	0.2	1.0	85200	388800
81683	a2	0.2	1.0	85200	388800
81782	a2	0.2	1.0	85200	388800
81869	a2	0.2	1.0	85200	388800
82161	a2	0.2	1.0	85200	388800
82253	a2	0.2	1.0	85200	388800
82534	a2	0.2	1.0	85200	388800
82690	a6	0.0	0.97	91800	378000
82845	a2	0.2	1.0	85200	388800
82934	a2	0.2	1.0	85200	388800
83245	a2	0.2	1.0	85200	388800
83337	a2	0.2	1.0	85200	388800
83444	a2	0.2	1.0	85200	388800
83567	a2	0.2	1.0	85200	388800
83660	a2	0.2	1.0	85200	388800
83761	a2	0.2	1.0	85200	388800
83857	a2	0.2	1.0	85200	388800
83942	a2	0.2	1.0	85200	388800
84013	a2	0.2	1.0	85200	388800
84246	a3	0.0	1.0		129600
84301	a2	0.2	1.0	85200	388800
84365	a4	0.0	0.97		352799
84428	a2	0.2	1.0	85200	388800
84503	a2	0.2	1.0	85200	388800
84586	a2	0.2	1.0	85200	388800
84691	a2	0.2	1.0	85201	388801
84766	a2	0.2	1.0	85200	388800
84870	a2	0.2	1.0	85200	388800
84929	a1	0.0	0.97	92999	424799
84968	a2	0.2	1.0	85200	388800
85035	a5	0.0	0.97	88199	259199
85088	a2	0.2	1.0	85200	388800
85398	a2	0.0	1.0		388800
85464	a2	0.0	1.0		388800
85548	a2	0.0	1.0		388800
85649	a2	0.0	1.0		388800
85741	a2	0.0	1.0		388800
85805	a2	0.0	1.0		388800
86042	a2	0.0	1.0		388800
86144	a2	0.0	1.0		388800
86256	a2	0.0	1.0		388800
86338	a2	0.0	1.0		388800
86444	a2	0.0	1.0		388800
86487	a6	0.0	0.97	91800	378000
86542	a2	0.0	1.0		388800
86831	a2	0.0	1.0		388800
86941	a2	0.0	1.0		388800
87025	a2	0.0	1.0		388800
87124	a2	0.0	1.0		388800
87222	a2	0.0	1.0		388800
87313	a2	0.0	1.0		388800
87397	a2	0.0	1.0		388800
87504	a2	0.0	1.0		388800
87607	a2	0.0	1.0		388800
87822	a2	0.0	1.0		388800
87944	a2	0.0	1.0		388800
88044	a2	0.0	1.0		388800
88082	a3	0.0	1.0		129600
88113	a2	0.0	1.0		388800
88171	a4	0.0	0.97	103800	352800
88228	a2	0.0	1.0		388800
88334	a2	0.0	1.0		388800
88620	a2	0.0	1.0		388800
88718	a2	0.0	1.0		388801
88755	a1	0.0	0.97	93000	424800
88808	a2	0.0	1.0		388800
88873	a5	0.0	0.97		259199
88933	a2	0.0	1.0		388800
89056	a2	0.0	1.0		388800
89178	a2	0.0	1.0		388800
89285	a2	0.0	1.0		388800
89413	a2	0.0	1.0		388800
89496	a2	0.0	1.0		388800
89596	a2	0.0	1.0		388800
89702	a2	0.0	1.0		388800
89803	a2	0.0	1.0		388800
89901	a2	0.0	1.0		388800
90197	a2	0.0	1.0		388800
90271	a2	0.0	1.0		388800
90341	a2	0.0	1.0		388799
90442	a2	0.0	1.0		388799
90494	a6	0.0	0.97	91800	378000
90545	a2	0.0	1.0		388799
90655	a2	0.0	1.0		388799
90791	a2	0.0	1.0		388800
90902	a2	0.0	1.0		388800
91005	a2	0.0	1.0		388800
91083	a2	0.0	1.0		388799
91202	a2	0.0	1.0		388800
91513	a2	0.0	1.0		388799
91621	a2	0.0	1.0		388800
91701	a2	0.0	1.0		388799
91808	a2	0.0	1.0		388800
91929	a2	0.0	1.0		388800
92042	a2	0.0	1.0		388800
92128	a2	0.0	1.0		388800
92168	a3	0.0	1.0		129599
92217	a2	0.0	1.0		388800
92289	a4	0.0	0.97	103799	352799
92346	a2	0.0	1.0		388799
92379	a1	0.0	0.97	93000	424800
92420	a2	0.0	1.0		388800
92522	a2	0.0	1.0		388799
92731	a2	0.0	1.0		388799
92827	a2	0.0	1.0		388799
92952	a2	0.0	1.0		388799
93005	a5	0.0	0.97		259200
93052	a2	0.0	1.0		388800
93153	a2	0.0	1.0		388800
93256	a2	0.0	1.0		388800
93371	a2	0.0	1.0		388800
93654	a2	0.0	1.0		388800
93759	a2	0.0	1.0		388800
93859	a2	0.0	1.0		388800
93967	a2	0.0	1.0		388800
94093	a2	0.0	1.0		388800
94130	a6	0.0	0.97		378000
94177	a2	0.0	1.0		388800
94303	a2	0.0	1.0		388800
94448	a2	0.0	1.0		388799
94545	a2	0.0	1.0		388800
94633	a2	0.0	1.0		388799
94753	a2	0.0	1.0		388800
94880	a2	0.0	1.0		388799
94999	a2	0.0	1.0		388800
95299	a2	0.0	1.0		388800
95391	a2	0.0	1.0		388799
95474	a2	0.0	1.0		388800
95588	a2	0.0	1.0		388800
95711	a2	0.0	1.0		388799
95809	a2	0.0	1.0		388800
95830	a3	0.0	1.0		129599
95885	a2	0.0	1.0		388800
95937	a4	0.0	0.97	103799	352799
95962	a2	0.0	1.0		388800
95994	a1	0.0	0.97		424800
96270	a2	0.0	1.0		388799
96382	a2	0.0	1.0		388800
96489	a2	0.0	1.0		388800
96598	a2	0.0	1.0		388800
96662	a5	0.0	0.97	113399	259199
96725	a2	0.0	1.0		388800
96817	a2	0.0	1.0		388799
96939	a2	0.0	1.0		388800
97029	a2	0.0	1.0		388799
97117	a2	0.0	1.0		388800
97205	a2	0.0	1.0		388800
97531	a2	0.0	1.0		388800
97607	a2	0.0	1.0		388800
97695	a2	0.0	1.0		388799
97742	a6	0.0	0.97		377999
97782	a2	0.0	1.0		388799
97891	a2	0.0	1.0		388799
97978	a2	0.0	1.0		388799
98087	a2	0.0	1.0		388799
98221	a2	0.0	1.0		388800
98299	a2	0.0	1.0		388799
98577	a2	0.0	1.0		388800
98678	a2	0.0	1.0		388800
98772	a2	0.0	1.0		388800
98874	a2	0.0	1.0		388800
98970	a2	0.0	1.0		388799
99051	a2	0.0	1.0		388799
99171	a2	0.0	1.0		388799
99262	a2	0.0	1.0		388800
99534	a2	0.0	1.0		388799
99635	a2	0.0	1.0		388799
99745	a2	0.0	1.0		388799
99798	a3	0.0	1.0		129599
99850	a2	0.0	1.0		388799
99885	a4	0.0	0.97	103800	352800
99944	a2	0.0	1.0		388799
100013	a1	0.0	0.97		424800
100065	a2	0.0	1.0		388800
100164	a2	0.0	1.0		388800
100255	a2	0.0	1.0		388800
100372	a2	0.0	1.0		388800
100490	a2	0.0	1.0		388799
100580	a2	0.0	1.0		388800
100642	a5	0.0	0.97	113400	259200
100690	a2	0.0	1.0		388799
100802	a2	0.0	1.0		388799
101079	a2	0.0	1.0		388799
101183	a2	0.0	1.0		388800
101290	a2	0.0	1.0		388800
101415	a2	0.0	1.0		388800
101496	a2	0.0	1.0		388800
101586	a2	0.0	1.0		388800
101697	a2	0.0	1.0		388800
101761	a6	0.0	0.97	116999	377999
101800	a2	0.0	1.0		388799
101901	a2	0.0	1.0		388799
102139	a2	0.0	1.0		388799
102252	a2	0.0	1.0		388800
102344	a2	0.0	1.0		388799
102447	a2	0.0	1.0		388800
102544	a2	0.0	1.0		388799
102637	a2	0.0	1.0		388800
102728	a2	0.0	1.0		388800
102960	a2	0.0	1.0		388800
103076	a2	0.0	1.0		388800
103151	a2	0.0	1.0		388799
103259	a2	0.0	1.0		388799
103370	a2	0.0	1.0		388799
103417	a3	0.0	1.0		129599
103476	a2	0.0	1.0		388800
103513	a4	0.0	0.97	103800	352800
103567	a2	0.0	1.0		388799
103620	a1	0.0	0.97	118199	424799
103865	a2	0.0	1.0		388800
103985	a2	0.0	1.0		388799
104100	a2	0.0	1.0		388799
104205	a2	0.0	1.0		388800
104269	a5	0.0	0.97	113399	259199
104319	a2	0.0	1.0		388800
104406	a2	0.0	1.0		388800
104503	a2	0.0	1.0		388799
104617	a2	0.0	1.0		388799
104724	a2	0.0	1.0		388799
104818	a2	0.0	1.0		388799
104905	a2	0.0	1.0		388800
105193	a2	0.0	1.0		388800
105291	a2	0.0	1.0		388799
105384	a2	0.0	1.0		388799
105473	a2	0.0	1.0		388799
105553	a2	0.0	1.0		388800
105761	a6	0.0	0.97	117000	378000
105810	a2	0.0	1.0		388799
105913	a2	0.0	1.0		388799
106014	a2	0.0	1.0		388800
106112	a2	0.0	1.0		388800
106202	a2	0.0	1.0		388799
106315	a2	0.0	1.0		388800
106409	a2	0.0	1.0		388799
106530	a2	0.0	1.0		388799
106956	a2	0.0	1.0	124799	388799
107059	a2	0.0	1.0	124799	388799
107140	a2	0.0	1.0	124799	388799
107267	a2	0.01	1.0	124800	388800
107370	a2	0.01	1.0	124799	388799
107401	a3	0.0	1.0		129599
107450	a2	0.02	1.0	124799	388799
107495	a4	0.0	0.97		352800
107551	a2	0.03	1.0	124799	388799
107618	a1	0.0	0.97	118200	424800
107670	a2	0.04	1.0	124799	388799
107772	a2	0.04	1.0	124800	388800
107838	a2	0.04	1.0	124800	388800
107936	a2	0.06	1.0	124800	388800
108057	a2	0.06	1.0	124800	388800
108142	a2	0.06	1.0	124800	388800
108207	a5	0.0	0.97	113400	259200
108272	a2	0.06	1.0	124800	388800
108364	a2	0.06	1.0	124800	388800
108468	a2	0.06	1.0	124800	388800
108556	a2	0.06	1.0	124800	388800
108640	a2	0.06	1.0	124800	388800
108734	a2	0.06	1.0	124800	388800
108834	a2	0.06	1.0	124800	388800
108920	a2	0.06	1.0	124800	388800
109031	a2	0.06	1.0	124800	388800
109130	a2	0.06	1.0	124800	388800
109244	a2	0.06	1.0	124800	388800
109322	a2	0.06	1.0	124800	388800
109425	a2	0.06	1.0	124800	388800
109535	a2	0.06	1.0	124800	388800
109643	a2	0.06	1.0	124800	388800
109739	a2	0.06	1.0	124800	388800
109778	a6	0.0	0.97	117000	378000
109806	a2	0.06	1.0	124800	388800
109899	a2	0.06	1.0	124800	388800
110002	a2	0.06	1.0	124800	388800
110096	a2	0.06	1.0	124800	388800
110193	a2	0.06	1.0	124800	388800
110281	a2	0.06	1.0	124800	388800
110365	a2	0.06	1.0	124800	388800
110454	a2	0.06	1.0	124800	388800
110568	a2	0.06	1.0	124800	388800
110884	a2	0.06	1.0	124800	388800
111194	a2	0.06	1.0	124800	388800
111326	a3	0.0	1.0		129600
111415	a4	0.0	0.97		352800
111458	a2	0.06	1.0	124800	388800
111506	a1	0.0	0.97	118200	424800
111699	a2	0.06	1.0	124800	388800
111799	a2	0.06	1.0	124800	388800
111890	a2	0.06	1.0	124800	388800
111984	a2	0.06	1.0	124800	388800
112119	a5	0.02	0.98	113400	259199
112259	a2	0.06	1.0	124800	388800
112343	a2	0.06	1.0	124800	388800
112434	a2	0.06	1.0	124800	388800
112534	a2	0.06	1.0	124800	388800
112619	a2	0.06	1.0	124800	388800
112700	a2	0.06	1.0	124800	388800
112837	a2	0.06	1.0	124800	388800
113071	a2	0.06	1.0	124800	388800
113134	a2	0.06	1.0	124800	388800
113226	a2	0.06	1.0	124801	388801
113350	a2	0.06	1.0	124800	388800
113468	a2	0.06	1.0	124800	388800
113578	a2	0.06	1.0	124800	388800
113606	a6	0.0	0.97	116999	377999
113663	a2	0.06	1.0	124800	388800
113763	a2	0.06	1.0	124800	388800
114092	a2	0.06	1.0	124799	388799
114199	a2	0.06	1.0	124800	388800
114310	a2	0.06	1.0	124799	388799
114396	a2	0.06	1.0	124800	388800
114496	a2	0.06	1.0	124799	388799
114590	a2	0.06	1.0	124799	388799
114711	a2	0.06	1.0	124799	388799
114824	a2	0.06	1.0	124799	388799
114925	a2	0.06	1.0	124800	388800
115037	a2	0.06	1.0	124800	388800
115123	a2	0.06	1.0	124800	388800
115214	a2	0.06	1.0	124800	388800
115268	a3	0.0	1.0		129599
115342	a4	0.0	0.97	128999	352799
115445	a1	0.0	0.97	118199	424799
115504	a2	0.06	1.0	124800	388800
115612	a2	0.06	1.0	124800	388800
115698	a2	0.06	1.0	124799	388799
115800	a2	0.06	1.0	124800	388800
115891	a2	0.06	1.0	124799	388799
115988	a2	0.06	1.0	124800	388800
116018	a5	0.05	0.99	131399	259199
116072	a2	0.06	1.0	124799	388799
116195	a2	0.06	1.0	124799	388799
116299	a2	0.06	1.0	124799	388799
116423	a2	0.06	1.0	124799	388799
116697	a2	0.06	1.0	124799	388799
116808	a2	0.06	1.0	124799	388799
116885	a2	0.06	1.0	124800	388800
117009	a2	0.06	1.0	124800	388800
117121	a2	0.06	1.0	124800	388800
117227	a2	0.06	1.0	124799	388799
117341	a2	0.06	1.0	124800	388800
117464	a2	0.06	1.0	124800	388800
117585	a2	0.06	1.0	124799	388799
117679	a2	0.06	1.0	124799	388799
117733	a6	0.0	0.97		377999
117789	a2	0.06	1.0	124799	388799
117904	a2	0.06	1.0	124799	388799
117994	a2	0.06	1.0	124799	388799
118265	a2	0.06	1.0	124800	388800
118364	a2	0.06	1.0	124799	388799
118455	a2	0.06	1.0	124799	388799
118525	a2	0.06	1.0	124799	388799
118641	a2	0.06	1.0	124799	388799
118726	a2	0.06	1.0	124799	388799
118842	a2	0.06	1.0	124799	388799
118928	a2	0.06	1.0	124800	388800
119057	a2	0.06	1.0	124799	388799
119311	a3	0.0	1.0		129600
119362	a2	0.06	1.0	124800	388800
119407	a4	0.0	0.97	128999	352799
119449	a2	0.06	1.0	124799	388799
119487	a1	0.0	0.97		424800
119556	a2	0.06	1.0	124800	388800
119657	a2	0.06	1.0	124800	388800
119758	a2	0.06	1.0	124800	388800
119853	a2	0.06	1.0	124800	388800
119962	a2	0.06	1.0	124799	388799
120071	a2	0.06	1.0	124800	388800
120127	a5	0.15	1.0	131399	259199
120190	a2	0.06	1.0	124799	388799
120288	a2	0.06	1.0	124800	388800
120394	a2	0.06	1.0	124800	388800
120495	a2	0.06	1.0	124799	388799
120784	a2	0.06	1.0	124799	388799
120890	a2	0.06	1.0	124800	388800
120987	a2	0.06	1.0	124799	388799
121081	a2	0.06	1.0	124799	388799
121189	a2	0.06	1.0	124799	388799
121279	a2	0.06	1.0	124800	388800
121370	a2	0.06	1.0	124799	388799
121461	a2	0.06	1.0	124799	388799
121566	a2	0.06	1.0	124800	388800
121719	a6	0.0	0.97		378000
121788	a2	0.06	1.0	124800	388800
121873	a2	0.06	1.0	124799	388799
121986	a2	0.06	1.0	124800	388800
122090	a2	0.06	1.0	124800	388800
122195	a2	0.06	1.0	124800	388800
122299	a2	0.06	1.0	124800	388800
122575	a2	0.06	1.0	124800	388800
122686	a2	0.06	1.0	124800	388800
122759	a2	0.06	1.0	124800	388800
122856	a2	0.06	1.0	124800	388800
122980	a2	0.06	1.0	124799	388799
123075	a2	0.06	1.0	124800	388800
123175	a2	0.06	1.0	124800	388800
123282	a2	0.06	1.0	124800	388800
123316	a3	0.0	1.0		129600
123415	a4	0.0	0.97	128999	352799
123513	a1	0.0	0.97		424800
123558	a2	0.06	1.0	124800	388800
123661	a2	0.06	1.0	124800	388800
123750	a2	0.06	1.0	124800	388800
123840	a2	0.06	1.0	124799	388799
123949	a2	0.06	1.0	124800	388800
124054	a2	0.06	1.0	124799	388799
124110	a5	0.15	1.0	131400	259200
124168	a2	0.06	1.0	124799	388799
124277	a2	0.06	1.0	124799	388799
124388	a2	0.06	1.0	124800	388800
124501	a2	0.06	1.0	124799	388799
124572	a2	0.06	1.0	124799	388799
124681	a2	0.06	1.0	124799	388799
124809	a2	0.0	1.0		388800
124928	a2	0.0	1.0		388799
125218	a2	0.0	1.0		388799
125322	a2	0.0	1.0		388800
125441	a2	0.0	1.0		388800
125552	a2	0.0	1.0		388799
125665	a2	0.0	1.0		388800
125738	a2	0.0	1.0		388799
125780	a6	0.0	0.97	142200	378000
125840	a2	0.0	1.0		388800
125969	a2	0.0	1.0		388800
126062	a2	0.0	1.0		388799
126162	a2	0.0	1.0		388799
126247	a2	0.0	1.0		388800
126539	a2	0.0	1.0		388800
126669	a2	0.0	1.0		388799
126755	a2	0.0	1.0		388799
126833	a2	0.0	1.0		388800
126924	a2	0.0	1.0		388800
127017	a2	0.0	1.0		388799
127113	a2	0.0	1.0		388799
127206	a2	0.0	1.0		388799
127357	a3	0.0	1.0		129600
127450	a4	0.03	0.98	129000	352800
127490	a2	0.0	1.0		388800
127532	a1	0.0	0.97	143999	424799
127598	a2	0.0	1.0		388800
127712	a2	0.0	1.0		388799
127810	a2	0.0	1.0		388799
127897	a2	0.0	1.0		388800
128004	a2	0.0	1.0		388799
128096	a2	0.0	1.0		388799
128132	a5	0.15	1.0	131399	259199
128181	a2	0.0	1.0		388800
128486	a2	0.0	1.0		388799
128582	a2	0.0	1.0		388800
128696	a2	0.0	1.0		388799
128809	a2	0.0	1.0		388799
128881	a2	0.0	1.0		388799
128984	a2	0.0	1.0		388799
129078	a2	0.0	1.0		388800
129198	a2	0.0	1.0		388799
129292	a2	0.0	1.0		388799
129388	a2	0.0	1.0		388799
129498	a2	0.0	1.0		388800
129610	a2	0.0	1.0		388799
129756	a6	0.0	0.97	142199	377999
129852	a3	0.0	0.0	147599	734399
129918	a2	0.0	1.0		388799
130015	a2	0.0	1.0		388800
130257	a3	0.0	0.0	147600	734400
130375	a3	0.0	0.0	147600	734400
130479	a3	0.0	0.0	147600	734400
130582	a3	0.0	0.0	147600	734400
130656	a3	0.0	0.0	147599	734399
130754	a3	0.0	0.0	147600	734400
130834	a3	0.0	0.0	147600	734400
130936	a3	0.0	0.0	147599	734399
131048	a3	0.0	0.0	147600	734400
131135	a3	0.0	0.0	147599	734399
131239	a3	0.0	0.0	147599	734399
131345	a3	0.0	0.0	147599	734399
131395	a4	0.0	0.98		352799
131442	a3	0.0	0.0	147600	734400
131546	a3	0.0	0.0	147599	734399
131606	a1	0.0	0.97	143999	424799
131653	a3	0.0	0.0	147599	734399
131746	a3	0.0	0.0	147600	734400
131863	a3	0.0	0.0	147599	734399
131949	a3	0.0	0.0	147599	734399
